I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;WinRatio;MaxDrawdown;TotalTradeProfit;P&L_DD_Ratio;P&L_NoTrades_Ratio
20200505;4;20.0000;LowOrHighOfLast2Candles;80;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9425.76000000;9425.76000000;0.00000000;44;5;0.11;614.7200;-574.2400;-0.9341;-13.050909
20200505;5;20.0000;LowOrHighOfLast2Candles;80;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9143.29000000;9143.29000000;0.00000000;58;5;0.09;856.7100;-856.7100;-1.0000;-14.770862
20200505;4;20.0000;LowOrHighOfLast2Candles;90;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9492.68000000;9492.68000000;0.00000000;38;4;0.11;551.0600;-507.3200;-0.9206;-13.350526
20200505;5;20.0000;LowOrHighOfLast2Candles;90;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9230.45000000;9230.45000000;0.00000000;45;2;0.04;769.5500;-769.5500;-1.0000;-17.101111
20200505;4;20.0000;LowOrHighOfLast2Candles;-30;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10106.16742000;10106.16742000;0.00000000;195;67;0.34;303.3709;106.1674;0.3500;0.544448
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9372.18913000;9372.18913000;0.00000000;247;76;0.31;906.0468;-627.8109;-0.6929;-2.541744
20200505;4;20.0000;LowOrHighOfLast2Candles;-20;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9736.50402000;9736.50402000;0.00000000;246;82;0.33;527.4616;-263.4960;-0.4996;-1.071122
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9066.15532000;9066.15532000;0.00000000;310;92;0.30;1177.4978;-933.8447;-0.7931;-3.012402
20200505;4;20.0000;LowOrHighOfLast2Candles;-10;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9556.89907000;9556.89907000;0.00000000;274;88;0.32;624.9368;-443.1009;-0.7090;-1.617157
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9162.55397000;9162.55397000;0.00000000;342;104;0.30;973.7362;-837.4460;-0.8600;-2.448673
