I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;WinRatio;MaxDrawdown;TotalTradeProfit;P&L_DD_Ratio;P&L_NoTrades_Ratio
20200505;4;20.0000;ATRMultiplier;-60;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9910.84900000;9910.84900000;0.00000000;45;15;0.33;131.5784;-89.1510;-0.6776;-1.981133
20200505;5;20.0000;ATRMultiplier;-60;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10121.97860000;10121.97860000;0.00000000;51;21;0.41;218.8047;121.9786;0.5575;2.391737
20200505;4;20.0000;ATRMultiplier;-50;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9876.00542000;9876.00542000;0.00000000;55;18;0.33;130.4984;-123.9946;-0.9502;-2.254447
20200505;5;20.0000;ATRMultiplier;-50;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10067.21482000;10067.21482000;0.00000000;65;25;0.38;212.6722;67.2148;0.3160;1.034074
20200505;4;20.0000;ATRMultiplier;-40;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9959.03144000;9959.03144000;0.00000000;70;25;0.36;196.8590;-40.9686;-0.2081;-0.585265
20200505;5;20.0000;ATRMultiplier;-40;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9967.49473000;9967.49473000;0.00000000;78;28;0.36;261.5533;-32.5053;-0.1243;-0.416734
20200505;4;20.0000;ATRMultiplier;-30;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9949.73482000;9949.73482000;0.00000000;84;30;0.36;193.2822;-50.2652;-0.2601;-0.598395
20200505;5;20.0000;ATRMultiplier;-30;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9967.81173000;9967.81173000;0.00000000;94;34;0.36;277.7453;-32.1883;-0.1159;-0.342428
20200505;4;20.0000;ATRMultiplier;-20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9937.72298000;9937.72298000;0.00000000;106;39;0.37;218.1622;-62.2770;-0.2855;-0.587519
20200505;5;20.0000;ATRMultiplier;-20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10128.33163000;10128.33163000;0.00000000;114;45;0.39;238.5100;128.3316;0.5381;1.125716
20200505;4;20.0000;ATRMultiplier;-10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9763.66888000;9763.66888000;0.00000000;116;39;0.34;377.7854;-236.3311;-0.6256;-2.037337
20200505;5;20.0000;ATRMultiplier;-10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9859.88162000;9859.88162000;0.00000000;133;47;0.35;390.0222;-140.1184;-0.3593;-1.053522
20200505;4;20.0000;ATRMultiplier;0;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9751.12478000;9751.12478000;0.00000000;104;34;0.33;303.6349;-248.8752;-0.8197;-2.393031
20200505;5;20.0000;ATRMultiplier;0;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9848.59210000;9848.59210000;0.00000000;119;42;0.35;319.8685;-151.4079;-0.4733;-1.272335
20200505;4;20.0000;ATRMultiplier;10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9592.09946000;9592.09946000;0.00000000;80;22;0.28;440.3005;-407.9005;-0.9264;-5.098757
20200505;5;20.0000;ATRMultiplier;10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9672.00095000;9672.00095000;0.00000000;93;29;0.31;377.5991;-327.9991;-0.8686;-3.526872
20200505;4;20.0000;ATRMultiplier;20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9522.64859000;9522.64859000;0.00000000;63;14;0.22;477.3514;-477.3514;-1.0000;-7.577007
20200505;5;20.0000;ATRMultiplier;20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9821.07218000;9821.07218000;0.00000000;76;25;0.33;257.9593;-178.9278;-0.6936;-2.354313
20200505;4;20.0000;ATRMultiplier;-90;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9916.61134000;9916.61134000;0.00000000;24;7;0.29;186.9582;-83.3887;-0.4460;-3.474527
20200505;5;20.0000;ATRMultiplier;-90;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10036.04858000;10036.04858000;0.00000000;22;9;0.41;116.8352;36.0486;0.3085;1.638572
20200505;4;20.0000;ATRMultiplier;-80;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9836.22134000;9836.22134000;0.00000000;30;8;0.27;228.8382;-163.7787;-0.7157;-5.459289
20200505;5;20.0000;ATRMultiplier;-80;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10025.02858000;10025.02858000;0.00000000;27;11;0.41;101.0400;25.0286;0.2477;0.926984
20200505;4;20.0000;ATRMultiplier;-70;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9873.53242000;9873.53242000;0.00000000;36;12;0.33;165.0474;-126.4676;-0.7663;-3.512988
20200505;5;20.0000;ATRMultiplier;-70;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9864.55351000;9864.55351000;0.00000000;38;12;0.32;230.0303;-135.4465;-0.5888;-3.564381
20200505;4;20.0000;ATRMultiplier;-60;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9882.21416000;9882.21416000;0.00000000;45;16;0.36;136.6156;-117.7858;-0.8622;-2.617463
20200505;5;20.0000;ATRMultiplier;-60;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10009.56792000;10009.56792000;0.00000000;48;19;0.40;170.6405;9.5679;0.0561;0.199332
20200505;4;20.0000;ATRMultiplier;-50;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9933.65205000;9933.65205000;0.00000000;54;20;0.37;114.4654;-66.3479;-0.5796;-1.228666
20200505;5;20.0000;ATRMultiplier;-50;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9984.89488000;9984.89488000;0.00000000;60;23;0.38;221.3605;-15.1051;-0.0682;-0.251752
20200505;4;20.0000;ATRMultiplier;-40;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9896.18304000;9896.18304000;0.00000000;68;24;0.35;175.8335;-103.8170;-0.5904;-1.526720
20200505;5;20.0000;ATRMultiplier;-40;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9866.63362000;9866.63362000;0.00000000;72;25;0.35;255.4423;-133.3664;-0.5221;-1.852311
20200505;4;20.0000;ATRMultiplier;-30;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9936.82665000;9936.82665000;0.00000000;80;29;0.36;206.5989;-63.1733;-0.3058;-0.789667
20200505;5;20.0000;ATRMultiplier;-30;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9977.94656000;9977.94656000;0.00000000;86;32;0.37;240.6267;-22.0534;-0.0917;-0.256435
20200505;4;20.0000;ATRMultiplier;-20;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9986.72972000;9986.72972000;0.00000000;97;37;0.38;176.6137;-13.2703;-0.0751;-0.136807
20200505;5;20.0000;ATRMultiplier;-20;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10174.97421000;10174.97421000;0.00000000;105;43;0.41;228.1267;174.9742;0.7670;1.666421
20200505;4;20.0000;ATRMultiplier;-10;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9899.44082000;9899.44082000;0.00000000;105;38;0.36;293.0156;-100.5592;-0.3432;-0.957706
20200505;5;20.0000;ATRMultiplier;-10;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9906.67327000;9906.67327000;0.00000000;119;43;0.36;354.9940;-93.3267;-0.2629;-0.784258
20200505;4;20.0000;ATRMultiplier;0;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9732.73186000;9732.73186000;0.00000000;98;32;0.33;353.3896;-267.2681;-0.7563;-2.727226
20200505;5;20.0000;ATRMultiplier;0;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9814.32806000;9814.32806000;0.00000000;104;36;0.35;351.3454;-185.6719;-0.5285;-1.785307
20200505;4;20.0000;ATRMultiplier;10;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9825.58386000;9825.58386000;0.00000000;76;26;0.34;400.0890;-174.4161;-0.4359;-2.294949
20200505;5;20.0000;ATRMultiplier;10;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9808.03385000;9808.03385000;0.00000000;84;28;0.33;274.2427;-191.9661;-0.7000;-2.285311
20200505;4;20.0000;ATRMultiplier;20;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9819.12657000;9819.12657000;0.00000000;59;19;0.32;310.5751;-180.8734;-0.5824;-3.065651
20200505;5;20.0000;ATRMultiplier;20;1.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9873.50550000;9873.50550000;0.00000000;73;25;0.34;194.3746;-126.4945;-0.6508;-1.732801
20200505;4;20.0000;ATRMultiplier;-90;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10049.21450000;10049.21450000;0.00000000;24;10;0.42;90.9100;49.2145;0.5414;2.050604
20200505;5;20.0000;ATRMultiplier;-90;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9950.50240000;9950.50240000;8.30000000;22;8;0.36;126.8727;-49.4976;-0.3901;-2.249891
20200505;4;20.0000;ATRMultiplier;-80;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10007.35883000;10007.35883000;0.00000000;29;12;0.41;115.1917;7.3588;0.0639;0.253753
20200505;5;20.0000;ATRMultiplier;-80;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9998.31264000;9998.31264000;9.70000000;26;12;0.46;106.3192;-1.6874;-0.0159;-0.064898
20200505;4;20.0000;ATRMultiplier;-70;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10032.12917000;10032.12917000;0.00000000;35;15;0.43;134.4514;32.1292;0.2390;0.917976
20200505;5;20.0000;ATRMultiplier;-70;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9899.64568000;9899.64568000;11.20000000;37;14;0.38;198.6020;-100.3543;-0.5053;-2.712279
20200505;4;20.0000;ATRMultiplier;-60;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9978.62036000;9978.62036000;0.00000000;43;17;0.40;169.4403;-21.3796;-0.1262;-0.497201
20200505;5;20.0000;ATRMultiplier;-60;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10114.60719000;10114.60719000;12.70000000;45;22;0.49;151.1173;114.6072;0.7584;2.546826
20200505;4;20.0000;ATRMultiplier;-50;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9952.89194000;9952.89194000;0.00000000;51;19;0.37;151.9875;-47.1081;-0.3099;-0.923687
20200505;5;20.0000;ATRMultiplier;-50;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10113.77102000;10113.77102000;14.20000000;54;25;0.46;136.6892;113.7710;0.8323;2.106871
20200505;4;20.0000;ATRMultiplier;-40;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9918.97857000;9918.97857000;0.00000000;63;24;0.38;243.1896;-81.0214;-0.3332;-1.286054
20200505;5;20.0000;ATRMultiplier;-40;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10003.37950000;10003.37950000;0.00000000;67;28;0.42;192.8890;3.3795;0.0175;0.050440
20200505;4;20.0000;ATRMultiplier;-30;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10003.44926000;10003.44926000;0.00000000;72;29;0.40;214.3469;3.4493;0.0161;0.047906
20200505;5;20.0000;ATRMultiplier;-30;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10225.46697000;10225.46697000;0.00000000;76;34;0.45;100.6007;225.4670;2.2412;2.966671
20200505;4;20.0000;ATRMultiplier;-20;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9870.43292000;9870.43292000;0.00000000;84;31;0.37;264.9551;-129.5671;-0.4890;-1.542465
20200505;5;20.0000;ATRMultiplier;-20;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10364.83829000;10364.83829000;0.00000000;91;42;0.46;110.3753;364.8383;3.3054;4.009212
20200505;4;20.0000;ATRMultiplier;-10;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9832.83663000;9832.83663000;0.00000000;93;33;0.35;344.5763;-167.1634;-0.4851;-1.797456
20200505;5;20.0000;ATRMultiplier;-10;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9950.56353000;9950.56353000;0.00000000;107;39;0.36;250.5928;-49.4365;-0.1973;-0.462023
20200505;4;20.0000;ATRMultiplier;0;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9830.52669000;9830.52669000;0.00000000;86;31;0.36;327.6990;-169.4733;-0.5172;-1.970620
20200505;5;20.0000;ATRMultiplier;0;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9885.96116000;9885.96116000;0.00000000;96;35;0.36;259.9939;-114.0388;-0.4386;-1.187905
20200505;4;20.0000;ATRMultiplier;10;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9793.03548000;9793.03548000;0.00000000;69;24;0.35;288.6779;-206.9645;-0.7169;-2.999486
20200505;5;20.0000;ATRMultiplier;10;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9587.65528000;9587.65528000;0.00000000;78;21;0.27;500.9479;-412.3447;-0.8231;-5.286471
20200505;4;20.0000;ATRMultiplier;20;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9808.73512000;9808.73512000;0.00000000;53;19;0.36;265.6701;-191.2649;-0.7199;-3.608771
20200505;5;20.0000;ATRMultiplier;20;2.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9721.11386000;9721.11386000;0.00000000;67;20;0.30;331.6455;-278.8861;-0.8409;-4.162480
20200505;4;20.0000;ATRMultiplier;-90;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10048.00108000;10048.00108000;0.00000000;24;10;0.42;83.8022;48.0011;0.5728;2.000045
20200505;5;20.0000;ATRMultiplier;-90;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9985.55895000;9985.55895000;6.64000000;22;9;0.41;88.1806;-14.4410;-0.1638;-0.656411
20200505;4;20.0000;ATRMultiplier;-80;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10007.55983000;10007.55983000;0.00000000;29;12;0.41;110.8622;7.5598;0.0682;0.260684
20200505;5;20.0000;ATRMultiplier;-80;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9967.29940000;9967.29940000;7.76000000;26;11;0.42;90.5216;-32.7006;-0.3612;-1.257715
20200505;4;20.0000;ATRMultiplier;-70;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10029.75549000;10029.75549000;0.00000000;34;15;0.44;117.4010;29.7555;0.2535;0.875161
20200505;5;20.0000;ATRMultiplier;-70;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9848.13664000;9848.13664000;8.96000000;35;12;0.34;190.3344;-151.8634;-0.7979;-4.338953
20200505;4;20.0000;ATRMultiplier;-60;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9994.61814000;9994.61814000;0.00000000;42;17;0.40;131.3565;-5.3819;-0.0410;-0.128140
20200505;5;20.0000;ATRMultiplier;-60;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10042.16376000;10042.16376000;10.16000000;42;19;0.45;125.4239;42.1638;0.3362;1.003899
20200505;4;20.0000;ATRMultiplier;-50;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9936.22212000;9936.22212000;0.00000000;49;18;0.37;151.9104;-63.7779;-0.4198;-1.301589
20200505;5;20.0000;ATRMultiplier;-50;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10031.26752000;10031.26752000;11.36000000;51;21;0.41;167.3293;31.2675;0.1869;0.613089
20200505;4;20.0000;ATRMultiplier;-40;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9836.51691000;9836.51691000;0.00000000;62;23;0.37;246.6404;-163.4831;-0.6628;-2.636824
20200505;5;20.0000;ATRMultiplier;-40;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9992.03732000;9992.03732000;12.48000000;63;26;0.41;129.4570;-7.9627;-0.0615;-0.126392
20200505;4;20.0000;ATRMultiplier;-30;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10040.82204000;10040.82204000;0.00000000;69;30;0.43;182.2216;40.8220;0.2240;0.591624
20200505;5;20.0000;ATRMultiplier;-30;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10198.22092000;10198.22092000;13.68000000;71;32;0.45;111.6020;198.2209;1.7761;2.791844
20200505;4;20.0000;ATRMultiplier;-20;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9934.29673000;9934.29673000;0.00000000;80;31;0.39;226.1868;-65.7033;-0.2905;-0.821291
20200505;5;20.0000;ATRMultiplier;-20;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10240.77468000;10240.77468000;14.88000000;87;38;0.44;108.8620;240.7747;2.2117;2.767525
20200505;4;20.0000;ATRMultiplier;-10;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9944.16109000;9944.16109000;0.00000000;87;34;0.39;306.1905;-55.8389;-0.1824;-0.641827
20200505;5;20.0000;ATRMultiplier;-10;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9963.26821000;9963.26821000;16.00000000;99;36;0.36;308.3962;-36.7318;-0.1191;-0.371028
20200505;4;20.0000;ATRMultiplier;0;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9927.18260000;9927.18260000;0.00000000;80;32;0.40;214.8988;-72.8174;-0.3388;-0.910218
20200505;5;20.0000;ATRMultiplier;0;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9833.96063000;9833.96063000;0.00000000;89;32;0.36;386.5318;-166.0394;-0.4296;-1.865611
20200505;4;20.0000;ATRMultiplier;10;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9899.88135000;9899.88135000;0.00000000;63;25;0.40;151.6245;-100.1187;-0.6603;-1.589185
20200505;5;20.0000;ATRMultiplier;10;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9789.55560000;9789.55560000;0.00000000;73;24;0.33;398.4252;-210.4444;-0.5282;-2.882800
20200505;4;20.0000;ATRMultiplier;20;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9878.53514000;9878.53514000;0.00000000;51;20;0.39;186.2058;-121.4649;-0.6523;-2.381664
20200505;5;20.0000;ATRMultiplier;20;2.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9924.57090000;9924.57090000;0.00000000;61;24;0.39;268.3178;-75.4291;-0.2811;-1.236543
20200505;4;20.0000;ATRMultiplier;-90;3.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9910.56407000;9910.56407000;0.00000000;24;7;0.29;144.4310;-89.4359;-0.6192;-3.726497
20200505;5;20.0000;ATRMultiplier;-90;3.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9960.19291000;9960.19291000;5.81000000;22;8;0.36;117.5904;-39.8071;-0.3385;-1.809413
20200505;4;20.0000;ATRMultiplier;-80;3.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9918.97981000;9918.97981000;0.00000000;29;10;0.34;152.7604;-81.0202;-0.5304;-2.793800
20200505;5;20.0000;ATRMultiplier;-80;3.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9943.30992000;9943.30992000;6.79000000;26;10;0.38;125.2373;-56.6901;-0.4527;-2.180388
20200505;4;20.0000;ATRMultiplier;-70;3.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9873.48579000;9873.48579000;0.00000000;33;11;0.33;201.4755;-126.5142;-0.6279;-3.833764
20200505;5;20.0000;ATRMultiplier;-70;3.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9929.96637000;9929.96637000;7.84000000;34;13;0.38;137.4023;-70.0336;-0.5097;-2.059813
20200505;4;20.0000;ATRMultiplier;-60;3.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9907.97979000;9907.97979000;0.00000000;41;15;0.37;181.3221;-92.0202;-0.5075;-2.244395
