I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;WinRatio;MaxDrawdown;TotalTradeProfit;P&L_DD_Ratio;P&L_NoTrades_Ratio
20200505;4;20.0000;ATRMultiplier;-90;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10213.75000000;10213.75000000;0.00000000;44;19;0.43;159.9600;213.7500;1.3363;4.857955
20200505;5;20.0000;ATRMultiplier;-90;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10184.10000000;10184.10000000;0.00000000;51;21;0.41;144.6900;184.1000;1.2724;3.609804
20200505;4;20.0000;ATRMultiplier;-80;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10245.99000000;10245.99000000;0.00000000;51;22;0.43;124.9000;245.9900;1.9695;4.823333
20200505;5;20.0000;ATRMultiplier;-80;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10404.52000000;10404.52000000;0.00000000;57;27;0.47;82.1500;404.5200;4.9242;7.096842
20200505;4;20.0000;ATRMultiplier;-70;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10281.85144000;10281.85144000;0.00000000;60;26;0.43;104.3200;281.8514;2.7018;4.697524
20200505;5;20.0000;ATRMultiplier;-70;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10119.57940000;10119.57940000;0.00000000;78;29;0.37;220.6900;119.5794;0.5418;1.533069
20200505;4;20.0000;ATRMultiplier;-60;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10238.80840000;10238.80840000;0.00000000;77;31;0.40;190.3686;238.8084;1.2545;3.101408
20200505;5;20.0000;ATRMultiplier;-60;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10280.61000000;10280.61000000;0.00000000;99;40;0.40;303.7700;280.6100;0.9238;2.834444
20200505;4;20.0000;ATRMultiplier;-50;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10265.24094000;10265.24094000;0.00000000;90;36;0.40;157.8500;265.2409;1.6803;2.947122
20200505;5;20.0000;ATRMultiplier;-50;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10102.31502000;10102.31502000;0.00000000;118;43;0.36;287.8664;102.3150;0.3554;0.867076
20200505;4;20.0000;ATRMultiplier;-40;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10187.98054000;10187.98054000;0.00000000;122;47;0.39;203.2786;187.9805;0.9247;1.540824
20200505;5;20.0000;ATRMultiplier;-40;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10438.56716000;10438.56716000;0.00000000;146;59;0.40;224.9900;438.5672;1.9493;3.003885
20200505;4;20.0000;ATRMultiplier;-30;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9901.09666000;9901.09666000;0.00000000;149;51;0.34;382.5933;-98.9033;-0.2585;-0.663781
20200505;5;20.0000;ATRMultiplier;-30;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10319.46358000;10319.46358000;0.00000000;183;70;0.38;248.8300;319.4636;1.2839;1.745703
20200505;4;20.0000;ATRMultiplier;-20;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9681.97437000;9681.97437000;0.00000000;183;60;0.33;531.4788;-318.0256;-0.5984;-1.737845
20200505;5;20.0000;ATRMultiplier;-20;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;10000.08890000;10000.08890000;0.00000000;225;79;0.35;660.5804;0.0889;0.0001;0.000395
20200505;4;20.0000;ATRMultiplier;-10;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9615.45208000;9615.45208000;0.00000000;195;63;0.32;641.7300;-384.5479;-0.5992;-1.972041
20200505;5;20.0000;ATRMultiplier;-10;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9828.54276000;9828.54276000;0.00000000;252;87;0.35;692.6124;-171.4572;-0.2476;-0.680386
20200505;4;20.0000;ATRMultiplier;0;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9221.61879000;9221.61879000;0.00000000;191;54;0.28;867.7295;-778.3812;-0.8970;-4.075294
20200505;5;20.0000;ATRMultiplier;0;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;8995.01203000;8995.01203000;0.00000000;239;67;0.28;1144.4594;-1004.9880;-0.8781;-4.204971
20200505;4;20.0000;ATRMultiplier;10;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9184.43879000;9184.43879000;0.00000000;148;38;0.26;883.1212;-815.5612;-0.9235;-5.510549
20200505;5;20.0000;ATRMultiplier;10;0.5000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;9099.52853000;9099.52853000;0.00000000;194;53;0.27;1010.6715;-900.4715;-0.8910;-4.641606
