I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;WinRatio;MaxDrawdown;TotalTradeProfit;P&L_DD_Ratio;P&L_NoTrades_Ratio
20200505;5;20.0000;ATRMultiplier;-80;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10900.68562000;10900.68562000;0.00000000;81;38;0.47;110.6700;900.6856;8.1385;11.119576
20200505;4;20.0000;ATRMultiplier;-70;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10566.18144000;10566.18144000;0.00000000;85;34;0.40;98.2300;566.1814;5.7638;6.660958
20200505;5;20.0000;ATRMultiplier;-70;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10627.34502000;10627.34502000;0.00000000;106;41;0.39;259.7206;627.3450;2.4155;5.918349
20200505;4;20.0000;ATRMultiplier;-60;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10393.29790000;10393.29790000;0.00000000;112;40;0.36;148.4700;393.2979;2.6490;3.511588
20200505;5;20.0000;ATRMultiplier;-60;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10823.80502000;10823.80502000;0.00000000;138;55;0.40;279.3700;823.8050;2.9488;5.969602
20200505;4;20.0000;ATRMultiplier;-50;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10690.41790000;10690.41790000;0.00000000;136;52;0.38;147.9500;690.4179;4.6666;5.076602
20200505;5;20.0000;ATRMultiplier;-50;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10850.88160000;10850.88160000;0.00000000;166;64;0.39;255.8464;850.8816;3.3258;5.125793
20200505;4;20.0000;ATRMultiplier;-40;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10753.83629000;10753.83629000;0.00000000;177;66;0.37;249.6586;753.8363;3.0195;4.258962
20200505;5;20.0000;ATRMultiplier;-40;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;11244.52397000;11244.52397000;0.00000000;207;82;0.40;289.5128;1244.5240;4.2987;6.012193
20200505;4;20.0000;ATRMultiplier;-30;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10250.98545000;10250.98545000;0.00000000;217;70;0.32;443.1333;250.9855;0.5664;1.156615
20200505;5;20.0000;ATRMultiplier;-30;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10830.52449000;10830.52449000;0.00000000;264;93;0.35;448.3800;830.5245;1.8523;3.145926
20200505;4;20.0000;ATRMultiplier;-20;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10288.26641000;10288.26641000;0.00000000;268;89;0.33;491.3200;288.2664;0.5867;1.075621
20200505;5;20.0000;ATRMultiplier;-20;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10515.56085000;10515.56085000;0.00000000;325;107;0.33;735.0804;515.5608;0.7014;1.586341
20200505;4;20.0000;ATRMultiplier;-10;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9574.92601000;9574.92601000;0.00000000;285;83;0.29;949.9710;-425.0740;-0.4475;-1.491488
20200505;5;20.0000;ATRMultiplier;-10;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10010.46636000;10010.46636000;0.00000000;357;110;0.31;697.1824;10.4664;0.0150;0.029318
20200505;4;20.0000;ATRMultiplier;0;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9449.53515000;9449.53515000;0.00000000;287;80;0.28;1062.0384;-550.4649;-0.5183;-1.917996
20200505;5;20.0000;ATRMultiplier;0;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9232.83934000;9232.83934000;0.00000000;351;96;0.27;1174.3559;-767.1607;-0.6533;-2.185643
20200505;4;20.0000;ATRMultiplier;10;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9027.53051000;9027.53051000;0.00000000;228;55;0.24;1082.4733;-972.4695;-0.8984;-4.265217
20200505;5;20.0000;ATRMultiplier;10;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;8972.75166000;8972.75166000;0.00000000;289;73;0.25;1113.2283;-1027.2483;-0.9228;-3.554493
20200505;4;20.0000;ATRMultiplier;20;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9191.30628000;9191.30628000;0.00000000;178;41;0.23;985.1839;-808.6937;-0.8209;-4.543223
20200505;5;20.0000;ATRMultiplier;20;0.5000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9177.80834000;9177.80834000;0.00000000;226;56;0.25;984.2924;-822.1917;-0.8353;-3.638016
20200505;4;20.0000;ATRMultiplier;-90;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10331.29915000;10331.29915000;0.00000000;59;24;0.41;237.4062;331.2991;1.3955;5.615240
20200505;5;20.0000;ATRMultiplier;-90;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10538.03303000;10538.03303000;0.00000000;70;31;0.44;175.3668;538.0330;3.0680;7.686186
20200505;4;20.0000;ATRMultiplier;-80;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10411.80302000;10411.80302000;0.00000000;70;29;0.41;161.3662;411.8030;2.5520;5.882900
20200505;5;20.0000;ATRMultiplier;-80;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10631.61104000;10631.61104000;0.00000000;80;36;0.45;134.4100;631.6110;4.6991;7.895138
20200505;4;20.0000;ATRMultiplier;-70;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10375.84552000;10375.84552000;0.00000000;83;33;0.40;150.7100;375.8455;2.4938;4.528259
20200505;5;20.0000;ATRMultiplier;-70;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10436.05612000;10436.05612000;0.00000000;104;40;0.38;307.5676;436.0561;1.4178;4.192847
20200505;4;20.0000;ATRMultiplier;-60;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10218.12469000;10218.12469000;0.00000000;109;39;0.36;190.4987;218.1247;1.1450;2.001144
20200505;5;20.0000;ATRMultiplier;-60;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10563.41641000;10563.41641000;0.00000000;136;54;0.40;348.1401;563.4164;1.6184;4.142768
20200505;4;20.0000;ATRMultiplier;-50;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10246.41781000;10246.41781000;0.00000000;132;47;0.36;216.7270;246.4178;1.1370;1.866802
20200505;5;20.0000;ATRMultiplier;-50;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10487.96142000;10487.96142000;0.00000000;162;61;0.38;377.1907;487.9614;1.2937;3.012108
20200505;4;20.0000;ATRMultiplier;-40;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10121.87891000;10121.87891000;0.00000000;172;58;0.34;445.5534;121.8789;0.2735;0.708598
20200505;5;20.0000;ATRMultiplier;-40;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10305.30757000;10305.30757000;0.00000000;199;69;0.35;581.7857;305.3076;0.5248;1.534209
20200505;4;20.0000;ATRMultiplier;-30;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10266.59959000;10266.59959000;0.00000000;208;71;0.34;401.1129;266.5996;0.6646;1.281729
20200505;5;20.0000;ATRMultiplier;-30;1.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;10496.83125000;10496.83125000;0.00000000;251;89;0.35;494.2590;496.8313;1.0052;1.979407
